id,title,aggregation_type,subtype,cited_by_cnt,publication_name,publisher,volume,coverDate,surname,given_name,affiliation
SCOPUS_ID:85187879852,High-performance prediction of epilepsy surgical outcomes based on the genetic neural networks and hybrid iEEG marker,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Sun,Lipeng,"[{'affilname': 'Zhejiang Chinese Medical University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Zhejiang University School of Medicine', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Beijing Normal University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Qiushi Academy for Advanced Studies, Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'Hangzhou Medical College', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'affilname': 'University of Toronto', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}]"
SCOPUS_ID:85187879796,In vivo expression of anti-CD19/CD3 BiTE by liver-targeted AAV for the treatment of B cell malignancies,Journal,Letter,0,Blood Cancer Journal,Springer Nature,14,2024-12-01,Song,Zhiqiang,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187879570,Cavity-coupled telecom atomic source in silicon,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Johnston,Adam,"[{'affilname': 'Smalley-Curl Institute', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}, {'affilname': 'George R. Brown School of Engineering', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187879481,High-content method for mechanosignaling studies using IsoStretcher technology and quantitative Ca2+ imaging applied to Piezo1 in cardiac HL-1 cells,Journal,Article,0,Cellular and Molecular Life Sciences,Springer Science and Business Media Deutschland GmbH,81,2024-12-01,Merten,Anna-Lena,"[{'affilname': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'affiliation-city': 'Erlangen', 'affiliation-country': 'Germany'}, {'affilname': 'UNSW Sydney', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}, {'affilname': 'Victor Chang Cardiac Research Institute', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]"
SCOPUS_ID:85187879399,Spatiotemporal formation of glands in plants is modulated by MYB-like transcription factors,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Chang,Jiang,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187878833,Mitochondrial genome plasticity of mammalian species,Journal,Article,0,BMC Genomics,BioMed Central Ltd,25,2024-12-01,Biró,Bálint,"[{'affilname': 'Hungarian University of Agriculture and Life Sciences', 'affiliation-city': 'Godollo', 'affiliation-country': 'Hungary'}, {'affilname': 'Group BM', 'affiliation-city': 'Budapest', 'affiliation-country': 'Hungary'}, {'affilname': 'KRIO Institute Ltd.', 'affiliation-city': 'Budapest', 'affiliation-country': 'Hungary'}]"
SCOPUS_ID:85187878812,Monitoring plant responses in field-grown peanuts exposed to exogenously applied chitosan under full and limited irrigation levels,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Mohammed,Kassem A. S.,"[{'affilname': 'Institute of African Research and Studies and Nile Basin Countries', 'affiliation-city': 'Aswan', 'affiliation-country': 'Egypt'}, {'affilname': 'National Water Research Center, Egypt', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]"
SCOPUS_ID:85187878683,An optrode array for spatiotemporally-precise large-scale optogenetic stimulation of deep cortical layers in non-human primates,Journal,Article,0,Communications Biology,Nature Research,7,2024-12-01,Clark,Andrew M.,"[{'affilname': 'The University of Utah', 'affiliation-city': 'Salt Lake City', 'affiliation-country': 'United States'}, {'affilname': 'Benjamin M. Statler College of Engineering and Mineral Resources', 'affiliation-city': 'Morgantown', 'affiliation-country': 'United States'}, {'affilname': 'John and Marcia Price College of Engineering', 'affiliation-city': 'Salt Lake City', 'affiliation-country': 'United States'}, {'affilname': 'University of Strathclyde', 'affiliation-city': 'Glasgow', 'affiliation-country': 'United Kingdom'}, {'affilname': 'Feinstein Institute for Medical Research', 'affiliation-city': 'Manhasset', 'affiliation-country': 'United States'}, {'affilname': 'Harvard Medical School', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187878651,Excavation method optimization and mechanical responses investigating of a shallow buried super large section tunnels: a case study in Zhejiang,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Chen,Yunteng,"[{'affilname': 'Ltd.', 'affiliation-city': 'Shaoxing', 'affiliation-country': 'China'}, {'affilname': 'Shaoxing University', 'affiliation-city': 'Shaoxing', 'affiliation-country': 'China'}, {'affilname': 'Ltd.', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187878329,The chromatin factors SET-26 and HCF-1 oppose the histone deacetylase HDA-1 in longevity and gene regulation in C. elegans,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Emerson,Felicity J.,"[{'affilname': 'National Institute of Biological Sciences, Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Karolinska Institutet', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}, {'affilname': 'Cornell University', 'affiliation-city': 'Ithaca', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187877848,Higher order gaps in the renormalized band structure of doubly aligned hBN/bilayer graphene moiré superlattice,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Jat,Mohit Kumar,"[{'affilname': 'National Institute for Materials Science', 'affiliation-city': 'Tsukuba', 'affiliation-country': 'Japan'}, {'affilname': 'Weizmann Institute of Science Israel', 'affiliation-city': 'Rehovot', 'affiliation-country': 'Israel'}, {'affilname': 'Indian Institute of Science', 'affiliation-city': 'Bengaluru', 'affiliation-country': 'India'}]"
SCOPUS_ID:85187877339,Fabrication of green anti-microbial and anti-static cement building bricks,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Reffaee,Abeer,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187877257,Tailoring d-band center of high-valent metal-oxo species for pollutant removal via complete polymerization,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Liu,Hong-Zhi,"[{'affilname': 'CAS Key Laboratory Of Urban Pollutant Conversion', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}, {'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'affilname': 'University of Science and Technology of China', 'affiliation-city': 'Hefei', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187876728,Distribution of H2S in the 10103 excavation working face of the Baozigou coal mine,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Jia,Niujun,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187876359,"Reference genes for qPCR expression in black tiger shrimp, Penaeus monodon",Journal,Article,0,Molecular Biology Reports,Springer Science and Business Media B.V.,51,2024-12-01,Hembrom,Preety Sweta,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187876117,Novel formulated alumina-silica hybrid sol for the entire consolidation of waterlogged decayed ivory from Sanxingdui ruin site,Journal,Article,0,Heritage Science,Springer Science and Business Media Deutschland GmbH,12,2024-12-01,Liu,Yusong,"[{'affilname': 'Shanghai University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Institute of Ceramics, Chinese Academy of Sciences', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Sichuan Provincial Cultural Relics and Archeology Research Institute', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187875661,Trade-offs in land-based carbon removal measures under 1.5 °C and 2 °C futures,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Zhao,Xin,"[{'affilname': 'Korea Advanced Institute of Science and Technology', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}, {'affilname': 'Pacific Northwest National Laboratory', 'affiliation-city': 'Richland', 'affiliation-country': 'United States'}, {'affilname': 'Exxon Mobil Corporation', 'affiliation-city': 'Spring', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187874228,Supra-biological performance of immobilized enzymes enabled by chaperone-like specific non-covalent interactions,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Sánchez-Morán,Héctor,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187874117,Proposing TODD-graphene as a novel porous 2D carbon allotrope designed for superior lithium-ion battery efficiency,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Santos,E. A.J.,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187874011,Microfluidic production of amiodarone loaded nanoparticles and application in drug repositioning in ovarian cancer,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Saorin,Asia,"[{'affilname': 'IRCCS Centro Di Riferimento Oncologico Aviano', 'affiliation-city': 'Aviano', 'affiliation-country': 'Italy'}, {'affilname': 'CNR-Istituto Officina dei Materiali', 'affiliation-city': 'Trieste', 'affiliation-country': 'Italy'}, {'affilname': 'Elettra-Sincrotrone Trieste S.C.p.A.', 'affiliation-city': 'Basovizza', 'affiliation-country': 'Italy'}, {'affilname': 'The University of Texas MD Anderson Cancer Center', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}, {'affilname': ""Università Ca' Foscari Venezia"", 'affiliation-city': 'Venice', 'affiliation-country': 'Italy'}]"
SCOPUS_ID:85187873521,Effect of thermocycling on the mechanical properties of permanent composite-based CAD-CAM restorative materials produced by additive and subtractive manufacturing techniques,Journal,Article,0,BMC Oral Health,BioMed Central Ltd,24,2024-12-01,Temizci,Tuğba,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187873079,Risk control of heavy metal in waste incinerator ash by available solidification scenarios in cement production based on waste flow analysis,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Valizadeh,Behzad,"[{'affilname': 'Bushehr University of Medical Sciences', 'affiliation-city': 'Bushehr', 'affiliation-country': 'Iran'}, {'affilname': 'Islamic Azad University, Science and Research Branch', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}, {'affilname': 'Iran University of Medical Sciences', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}, {'affilname': 'University of Tehran', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]"
SCOPUS_ID:85187873078,Biosynthesis of the highly oxygenated tetracyclic core skeleton of Taxol,Journal,Article,1,Nature Communications,Nature Research,15,2024-12-01,Yang,Chengshuai,"[{'affilname': 'CAS Center for Excellence in Molecular Plant Sciences / Institute of Plant Physiology and Ecology', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Shenzhen Institute of Advanced Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Institute of Organic Chemistry Chinese Academy of Sciences', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Research Institute of Chemical Industry', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187872833,“Patchiness” in mechanical stiffness across a tumor as an early-stage marker for malignancy,Journal,Article,0,BMC Ecology and Evolution,BioMed Central Ltd,24,2024-12-01,Mirzakhel,Zibah,"[{'affilname': 'College of Engineering', 'affiliation-city': 'San Diego', 'affiliation-country': 'United States'}, {'affilname': 'Department of Bioengineering', 'affiliation-city': 'La Jolla', 'affiliation-country': 'United States'}, {'affilname': 'San Diego State University', 'affiliation-city': 'San Diego', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187872743,Mixed tin-lead perovskites with balanced crystallization and oxidation barrier for all-perovskite tandem solar cells,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Zhou,Jin,"[{'affilname': 'Wuhan University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'affilname': 'South China Normal University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187872205,Bioprinting of human pluripotent stem cell derived corneal endothelial cells with hydrazone crosslinked hyaluronic acid bioink,Journal,Article,0,Stem Cell Research and Therapy,BioMed Central Ltd,15,2024-12-01,Grönroos,Pyry,"[{'affilname': 'Tampere University', 'affiliation-city': 'Tampere', 'affiliation-country': 'Finland'}, {'affilname': 'University Hospital of Tampere', 'affiliation-city': 'Tampere', 'affiliation-country': 'Finland'}]"
SCOPUS_ID:85187871597,Ultra-fast switching memristors based on two-dimensional materials,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Teja Nibhanupudi,S. S.,"[{'affilname': 'Cockrell School of Engineering', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}, {'affilname': 'Birla Institute of Technology, Mesra', 'affiliation-city': 'Ranchi', 'affiliation-country': 'India'}, {'affilname': 'HRL Laboratories', 'affiliation-city': 'Malibu', 'affiliation-country': 'United States'}, {'affilname': 'M2D Solutions', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187871425,Median quartet tree search algorithms using optimal subtree prune and regraft,Journal,Article,0,Algorithms for Molecular Biology,BioMed Central Ltd,19,2024-12-01,Arasti,Shayesteh,"[{'affilname': 'Electrical and Computer Engineering Department', 'affiliation-city': 'La Jolla', 'affiliation-country': 'United States'}, {'affilname': 'University of California, San Diego', 'affiliation-city': 'La Jolla', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187871181,Flow starvation during square-flow assisted ventilation detected by supervised deep learning techniques,Journal,Article,0,Critical Care,BioMed Central Ltd,28,2024-12-01,de Haro,Candelaria,"[{'affilname': 'Institut d’Investigació i Innovació Parc Taulí (I3PT)', 'affiliation-city': 'Sabadell', 'affiliation-country': 'Spain'}, {'affilname': 'Althaia Xarxa Assistencial de Manresa', 'affiliation-city': 'Manresa', 'affiliation-country': 'Spain'}, {'affilname': 'Université Paris-Saclay', 'affiliation-city': 'Gif-sur-Yvette', 'affiliation-country': 'France'}, {'affilname': 'Centro de Investigación Biomédica En Red de Salud Mental', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}, {'affilname': 'Centro de Investigación Biomédica en Red de Enfermedades Respiratorias', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}, {'affilname': 'Keenan Research Centre for Biomedical Science', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}, {'affilname': 'Université de Versailles Saint-Quentin-en-Yvelines', 'affiliation-city': 'Versailles', 'affiliation-country': 'France'}, {'affilname': 'Universitat Autònoma de Barcelona', 'affiliation-city': 'Cerdanyola del Valles', 'affiliation-country': 'Spain'}, {'affilname': 'University of Toronto Faculty of Medicine', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}, {'affilname': 'Hospital Universitario Central de Asturias', 'affiliation-city': 'Oviedo', 'affiliation-country': 'Spain'}, {'affilname': 'University Health Network', 'affiliation-city': 'Toronto', 'affiliation-country': 'Canada'}, {'affilname': 'Hospital Britanico de Buenos Aires', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}, {'affilname': 'IRIS - Catalunya Central I Grup de Recerca de Malalt Crític', 'affiliation-city': 'Manresa', 'affiliation-country': 'Spain'}, {'affilname': 'SL', 'affiliation-city': 'Sabadell', 'affiliation-country': 'Spain'}]"
